Shape_Length,Shape_Area,Point_Count,X_Coord,Y_Coord
2000.000000000000000,250000.000000000000000,141,1210982.148600000888109,476799.256699999794364
2000.000000000000000,250000.000000000000000,71,1211482.148600000888109,476799.256699999794364
2000.000000000000000,250000.000000000000000,45,1211982.148600000888109,476799.256699999794364
2000.000000000000000,250000.000000000000000,16,1212482.148600000888109,476799.256699999794364
2000.000000000000000,250000.000000000000000,81,1212982.148600000888109,476799.256699999794364
2000.000000000000000,250000.000000000000000,85,1213482.148600000888109,476799.256699999794364
2000.000000000000000,250000.000000000000000,25,1213982.148600000888109,476799.256699999794364
2000.000000000000000,250000.000000000000000,18,1214482.148600000888109,476799.256699999794364
2000.000000000000000,250000.000000000000000,28,1214982.148600000888109,476799.256699999794364
2000.000000000000000,250000.000000000000000,24,1215482.148600000888109,476799.256699999794364
2000.000000000000000,250000.000000000000000,32,1215982.148600000888109,476799.256699999794364
2000.000000000000000,250000.000000000000000,17,1216482.148600000888109,476799.256699999794364
2000.000000000000000,250000.000000000000000,5,1202482.148600000888109,477299.256699999794364
2000.000000000000000,250000.000000000000000,3,1202982.148600000888109,477299.256699999794364
2000.000000000000000,250000.000000000000000,8,1203482.148600000888109,477299.256699999794364
2000.000000000000000,250000.000000000000000,3,1204482.148600000888109,477299.256699999794364
2000.000000000000000,250000.000000000000000,6,1204982.148600000888109,477299.256699999794364
2000.000000000000000,250000.000000000000000,2,1205482.148600000888109,477299.256699999794364
2000.000000000000000,250000.000000000000000,2,1205982.148600000888109,477299.256699999794364
2000.000000000000000,250000.000000000000000,27,1206482.148600000888109,477299.256699999794364
2000.000000000000000,250000.000000000000000,22,1206982.148600000888109,477299.256699999794364
2000.000000000000000,250000.000000000000000,95,1207482.148600000888109,477299.256699999794364
2000.000000000000000,250000.000000000000000,31,1207982.148600000888109,477299.256699999794364
2000.000000000000000,250000.000000000000000,159,1208482.148600000888109,477299.256699999794364
2000.000000000000000,250000.000000000000000,47,1208982.148600000888109,477299.256699999794364
2000.000000000000000,250000.000000000000000,90,1209482.148600000888109,477299.256699999794364
2000.000000000000000,250000.000000000000000,27,1209982.148600000888109,477299.256699999794364
2000.000000000000000,250000.000000000000000,172,1210482.148600000888109,477299.256699999794364
2000.000000000000000,250000.000000000000000,269,1210982.148600000888109,477299.256699999794364
2000.000000000000000,250000.000000000000000,58,1211482.148600000888109,477299.256699999794364
2000.000000000000000,250000.000000000000000,28,1211982.148600000888109,477299.256699999794364
2000.000000000000000,250000.000000000000000,280,1212482.148600000888109,477299.256699999794364
2000.000000000000000,250000.000000000000000,108,1212982.148600000888109,477299.256699999794364
2000.000000000000000,250000.000000000000000,191,1213482.148600000888109,477299.256699999794364
2000.000000000000000,250000.000000000000000,27,1213982.148600000888109,477299.256699999794364
2000.000000000000000,250000.000000000000000,26,1214482.148600000888109,477299.256699999794364
2000.000000000000000,250000.000000000000000,44,1214982.148600000888109,477299.256699999794364
2000.000000000000000,250000.000000000000000,21,1215482.148600000888109,477299.256699999794364
2000.000000000000000,250000.000000000000000,13,1215982.148600000888109,477299.256699999794364
2000.000000000000000,250000.000000000000000,18,1216482.148600000888109,477299.256699999794364
2000.000000000000000,250000.000000000000000,16,1207482.148600000888109,477799.256699999794364
2000.000000000000000,250000.000000000000000,5,1207982.148600000888109,477799.256699999794364
2000.000000000000000,250000.000000000000000,158,1208482.148600000888109,477799.256699999794364
2000.000000000000000,250000.000000000000000,624,1208982.148600000888109,477799.256699999794364
2000.000000000000000,250000.000000000000000,540,1209482.148600000888109,477799.256699999794364
2000.000000000000000,250000.000000000000000,385,1209982.148600000888109,477799.256699999794364
2000.000000000000000,250000.000000000000000,131,1210482.148600000888109,477799.256699999794364
2000.000000000000000,250000.000000000000000,270,1210982.148600000888109,477799.256699999794364
2000.000000000000000,250000.000000000000000,47,1211482.148600000888109,477799.256699999794364
2000.000000000000000,250000.000000000000000,25,1211982.148600000888109,477799.256699999794364
2000.000000000000000,250000.000000000000000,51,1212482.148600000888109,477799.256699999794364
2000.000000000000000,250000.000000000000000,60,1212982.148600000888109,477799.256699999794364
2000.000000000000000,250000.000000000000000,102,1213482.148600000888109,477799.256699999794364
2000.000000000000000,250000.000000000000000,37,1213982.148600000888109,477799.256699999794364
2000.000000000000000,250000.000000000000000,24,1214482.148600000888109,477799.256699999794364
2000.000000000000000,250000.000000000000000,23,1214982.148600000888109,477799.256699999794364
2000.000000000000000,250000.000000000000000,15,1215482.148600000888109,477799.256699999794364
2000.000000000000000,250000.000000000000000,21,1215982.148600000888109,477799.256699999794364
2000.000000000000000,250000.000000000000000,13,1216482.148600000888109,477799.256699999794364
2000.000000000000000,250000.000000000000000,37,1207982.148600000888109,478299.256699999794364
2000.000000000000000,250000.000000000000000,282,1208482.148600000888109,478299.256699999794364
2000.000000000000000,250000.000000000000000,472,1208982.148600000888109,478299.256699999794364
2000.000000000000000,250000.000000000000000,2317,1209482.148600000888109,478299.256699999794364
2000.000000000000000,250000.000000000000000,1003,1209982.148600000888109,478299.256699999794364
2000.000000000000000,250000.000000000000000,1318,1210482.148600000888109,478299.256699999794364
2000.000000000000000,250000.000000000000000,1241,1210982.148600000888109,478299.256699999794364
2000.000000000000000,250000.000000000000000,374,1211482.148600000888109,478299.256699999794364
2000.000000000000000,250000.000000000000000,181,1211982.148600000888109,478299.256699999794364
2000.000000000000000,250000.000000000000000,119,1212482.148600000888109,478299.256699999794364
2000.000000000000000,250000.000000000000000,173,1212982.148600000888109,478299.256699999794364
2000.000000000000000,250000.000000000000000,124,1213482.148600000888109,478299.256699999794364
2000.000000000000000,250000.000000000000000,113,1213982.148600000888109,478299.256699999794364
2000.000000000000000,250000.000000000000000,95,1214482.148600000888109,478299.256699999794364
2000.000000000000000,250000.000000000000000,43,1214982.148600000888109,478299.256699999794364
2000.000000000000000,250000.000000000000000,21,1215482.148600000888109,478299.256699999794364
2000.000000000000000,250000.000000000000000,30,1215982.148600000888109,478299.256699999794364
2000.000000000000000,250000.000000000000000,33,1216482.148600000888109,478299.256699999794364
2000.000000000000000,250000.000000000000000,227,1207982.148600000888109,478799.256699999794364
2000.000000000000000,250000.000000000000000,133,1208482.148600000888109,478799.256699999794364
2000.000000000000000,250000.000000000000000,468,1208982.148600000888109,478799.256699999794364
2000.000000000000000,250000.000000000000000,854,1209482.148600000888109,478799.256699999794364
2000.000000000000000,250000.000000000000000,1400,1209982.148600000888109,478799.256699999794364
2000.000000000000000,250000.000000000000000,626,1210482.148600000888109,478799.256699999794364
2000.000000000000000,250000.000000000000000,253,1210982.148600000888109,478799.256699999794364
2000.000000000000000,250000.000000000000000,246,1211482.148600000888109,478799.256699999794364
2000.000000000000000,250000.000000000000000,41,1211982.148600000888109,478799.256699999794364
2000.000000000000000,250000.000000000000000,22,1212482.148600000888109,478799.256699999794364
2000.000000000000000,250000.000000000000000,46,1212982.148600000888109,478799.256699999794364
2000.000000000000000,250000.000000000000000,50,1213482.148600000888109,478799.256699999794364
2000.000000000000000,250000.000000000000000,71,1213982.148600000888109,478799.256699999794364
2000.000000000000000,250000.000000000000000,29,1214482.148600000888109,478799.256699999794364
2000.000000000000000,250000.000000000000000,91,1214982.148600000888109,478799.256699999794364
2000.000000000000000,250000.000000000000000,5,1215482.148600000888109,478799.256699999794364
2000.000000000000000,250000.000000000000000,25,1215982.148600000888109,478799.256699999794364
2000.000000000000000,250000.000000000000000,32,1216482.148600000888109,478799.256699999794364
2000.000000000000000,250000.000000000000000,12,1207482.148600000888109,479299.256699999794364
2000.000000000000000,250000.000000000000000,139,1207982.148600000888109,479299.256699999794364
2000.000000000000000,250000.000000000000000,211,1208482.148600000888109,479299.256699999794364
2000.000000000000000,250000.000000000000000,136,1208982.148600000888109,479299.256699999794364
2000.000000000000000,250000.000000000000000,154,1209482.148600000888109,479299.256699999794364
2000.000000000000000,250000.000000000000000,232,1209982.148600000888109,479299.256699999794364
2000.000000000000000,250000.000000000000000,45,1213982.148600000888109,479299.256699999794364
2000.000000000000000,250000.000000000000000,16,1214482.148600000888109,479299.256699999794364
2000.000000000000000,250000.000000000000000,23,1214982.148600000888109,479299.256699999794364
2000.000000000000000,250000.000000000000000,5,1215482.148600000888109,479299.256699999794364
2000.000000000000000,250000.000000000000000,7,1215982.148600000888109,479299.256699999794364
2000.000000000000000,250000.000000000000000,3,1216482.148600000888109,479299.256699999794364
2000.000000000000000,250000.000000000000000,1,1206982.148600000888109,479799.256699999794364
2000.000000000000000,250000.000000000000000,23,1207482.148600000888109,479799.256699999794364
2000.000000000000000,250000.000000000000000,16,1207982.148600000888109,479799.256699999794364
2000.000000000000000,250000.000000000000000,54,1208482.148600000888109,479799.256699999794364
2000.000000000000000,250000.000000000000000,3,1208982.148600000888109,479799.256699999794364
2000.000000000000000,250000.000000000000000,3,1214482.148600000888109,479799.256699999794364
2000.000000000000000,250000.000000000000000,6,1214982.148600000888109,479799.256699999794364
2000.000000000000000,250000.000000000000000,5,1216482.148600000888109,479799.256699999794364
2000.000000000000000,250000.000000000000000,8,1206982.148600000888109,480299.256699999794364
2000.000000000000000,250000.000000000000000,17,1208482.148600000888109,480299.256699999794364
2000.000000000000000,250000.000000000000000,17,1208982.148600000888109,480299.256699999794364
2000.000000000000000,250000.000000000000000,17,1209482.148600000888109,480299.256699999794364
2000.000000000000000,250000.000000000000000,3,1208482.148600000888109,480799.256699999794364
2000.000000000000000,250000.000000000000000,3,1208982.148600000888109,480799.256699999794364
2000.000000000000000,250000.000000000000000,4,1206982.148600000888109,481299.256699999794364
2000.000000000000000,250000.000000000000000,1,1207482.148600000888109,481299.256699999794364
2000.000000000000000,250000.000000000000000,2,1207982.148600000888109,481299.256699999794364
2000.000000000000000,250000.000000000000000,1,1208482.148600000888109,481299.256699999794364
2000.000000000000000,250000.000000000000000,1,1207482.148600000888109,481799.256699999794364
2000.000000000000000,250000.000000000000000,23,1207982.148600000888109,481799.256699999794364
