Shape_Length,Shape_Area,Point_Count,X_Coord,Y_Coord
2000.000000000000000,250000.000000000000000,33,1209482.148600000888109,476799.256699999794364
2000.000000000000000,250000.000000000000000,160,1209982.148600000888109,476799.256699999794364
2000.000000000000000,250000.000000000000000,111,1210482.148600000888109,476799.256699999794364
2000.000000000000000,250000.000000000000000,168,1210982.148600000888109,476799.256699999794364
2000.000000000000000,250000.000000000000000,86,1211482.148600000888109,476799.256699999794364
2000.000000000000000,250000.000000000000000,61,1211982.148600000888109,476799.256699999794364
2000.000000000000000,250000.000000000000000,17,1212482.148600000888109,476799.256699999794364
2000.000000000000000,250000.000000000000000,89,1212982.148600000888109,476799.256699999794364
2000.000000000000000,250000.000000000000000,100,1213482.148600000888109,476799.256699999794364
2000.000000000000000,250000.000000000000000,33,1213982.148600000888109,476799.256699999794364
2000.000000000000000,250000.000000000000000,32,1214482.148600000888109,476799.256699999794364
2000.000000000000000,250000.000000000000000,16,1214982.148600000888109,476799.256699999794364
2000.000000000000000,250000.000000000000000,22,1215482.148600000888109,476799.256699999794364
2000.000000000000000,250000.000000000000000,35,1215982.148600000888109,476799.256699999794364
2000.000000000000000,250000.000000000000000,27,1216482.148600000888109,476799.256699999794364
2000.000000000000000,250000.000000000000000,7,1202482.148600000888109,477299.256699999794364
2000.000000000000000,250000.000000000000000,5,1202982.148600000888109,477299.256699999794364
2000.000000000000000,250000.000000000000000,7,1203482.148600000888109,477299.256699999794364
2000.000000000000000,250000.000000000000000,4,1204482.148600000888109,477299.256699999794364
2000.000000000000000,250000.000000000000000,11,1204982.148600000888109,477299.256699999794364
2000.000000000000000,250000.000000000000000,6,1205482.148600000888109,477299.256699999794364
2000.000000000000000,250000.000000000000000,4,1205982.148600000888109,477299.256699999794364
2000.000000000000000,250000.000000000000000,40,1206482.148600000888109,477299.256699999794364
2000.000000000000000,250000.000000000000000,30,1206982.148600000888109,477299.256699999794364
2000.000000000000000,250000.000000000000000,114,1207482.148600000888109,477299.256699999794364
2000.000000000000000,250000.000000000000000,31,1207982.148600000888109,477299.256699999794364
2000.000000000000000,250000.000000000000000,116,1208482.148600000888109,477299.256699999794364
2000.000000000000000,250000.000000000000000,60,1208982.148600000888109,477299.256699999794364
2000.000000000000000,250000.000000000000000,102,1209482.148600000888109,477299.256699999794364
2000.000000000000000,250000.000000000000000,42,1209982.148600000888109,477299.256699999794364
2000.000000000000000,250000.000000000000000,193,1210482.148600000888109,477299.256699999794364
2000.000000000000000,250000.000000000000000,302,1210982.148600000888109,477299.256699999794364
2000.000000000000000,250000.000000000000000,52,1211482.148600000888109,477299.256699999794364
2000.000000000000000,250000.000000000000000,26,1211982.148600000888109,477299.256699999794364
2000.000000000000000,250000.000000000000000,149,1212482.148600000888109,477299.256699999794364
2000.000000000000000,250000.000000000000000,86,1212982.148600000888109,477299.256699999794364
2000.000000000000000,250000.000000000000000,153,1213482.148600000888109,477299.256699999794364
2000.000000000000000,250000.000000000000000,26,1213982.148600000888109,477299.256699999794364
2000.000000000000000,250000.000000000000000,43,1214482.148600000888109,477299.256699999794364
2000.000000000000000,250000.000000000000000,49,1214982.148600000888109,477299.256699999794364
2000.000000000000000,250000.000000000000000,24,1215482.148600000888109,477299.256699999794364
2000.000000000000000,250000.000000000000000,13,1215982.148600000888109,477299.256699999794364
2000.000000000000000,250000.000000000000000,11,1216482.148600000888109,477299.256699999794364
2000.000000000000000,250000.000000000000000,22,1207482.148600000888109,477799.256699999794364
2000.000000000000000,250000.000000000000000,13,1207982.148600000888109,477799.256699999794364
2000.000000000000000,250000.000000000000000,80,1208482.148600000888109,477799.256699999794364
2000.000000000000000,250000.000000000000000,571,1208982.148600000888109,477799.256699999794364
2000.000000000000000,250000.000000000000000,532,1209482.148600000888109,477799.256699999794364
2000.000000000000000,250000.000000000000000,291,1209982.148600000888109,477799.256699999794364
2000.000000000000000,250000.000000000000000,108,1210482.148600000888109,477799.256699999794364
2000.000000000000000,250000.000000000000000,272,1210982.148600000888109,477799.256699999794364
2000.000000000000000,250000.000000000000000,49,1211482.148600000888109,477799.256699999794364
2000.000000000000000,250000.000000000000000,36,1211982.148600000888109,477799.256699999794364
2000.000000000000000,250000.000000000000000,50,1212482.148600000888109,477799.256699999794364
2000.000000000000000,250000.000000000000000,55,1212982.148600000888109,477799.256699999794364
2000.000000000000000,250000.000000000000000,82,1213482.148600000888109,477799.256699999794364
2000.000000000000000,250000.000000000000000,27,1213982.148600000888109,477799.256699999794364
2000.000000000000000,250000.000000000000000,24,1214482.148600000888109,477799.256699999794364
2000.000000000000000,250000.000000000000000,18,1214982.148600000888109,477799.256699999794364
2000.000000000000000,250000.000000000000000,19,1215482.148600000888109,477799.256699999794364
2000.000000000000000,250000.000000000000000,12,1215982.148600000888109,477799.256699999794364
2000.000000000000000,250000.000000000000000,9,1216482.148600000888109,477799.256699999794364
2000.000000000000000,250000.000000000000000,59,1207982.148600000888109,478299.256699999794364
2000.000000000000000,250000.000000000000000,301,1208482.148600000888109,478299.256699999794364
2000.000000000000000,250000.000000000000000,396,1208982.148600000888109,478299.256699999794364
2000.000000000000000,250000.000000000000000,1852,1209482.148600000888109,478299.256699999794364
2000.000000000000000,250000.000000000000000,849,1209982.148600000888109,478299.256699999794364
2000.000000000000000,250000.000000000000000,1076,1210482.148600000888109,478299.256699999794364
2000.000000000000000,250000.000000000000000,1188,1210982.148600000888109,478299.256699999794364
2000.000000000000000,250000.000000000000000,324,1211482.148600000888109,478299.256699999794364
2000.000000000000000,250000.000000000000000,184,1211982.148600000888109,478299.256699999794364
2000.000000000000000,250000.000000000000000,109,1212482.148600000888109,478299.256699999794364
2000.000000000000000,250000.000000000000000,153,1212982.148600000888109,478299.256699999794364
2000.000000000000000,250000.000000000000000,80,1213482.148600000888109,478299.256699999794364
2000.000000000000000,250000.000000000000000,109,1213982.148600000888109,478299.256699999794364
2000.000000000000000,250000.000000000000000,74,1214482.148600000888109,478299.256699999794364
2000.000000000000000,250000.000000000000000,47,1214982.148600000888109,478299.256699999794364
2000.000000000000000,250000.000000000000000,18,1215482.148600000888109,478299.256699999794364
2000.000000000000000,250000.000000000000000,29,1215982.148600000888109,478299.256699999794364
2000.000000000000000,250000.000000000000000,27,1216482.148600000888109,478299.256699999794364
2000.000000000000000,250000.000000000000000,222,1207982.148600000888109,478799.256699999794364
2000.000000000000000,250000.000000000000000,150,1208482.148600000888109,478799.256699999794364
2000.000000000000000,250000.000000000000000,552,1208982.148600000888109,478799.256699999794364
2000.000000000000000,250000.000000000000000,709,1209482.148600000888109,478799.256699999794364
2000.000000000000000,250000.000000000000000,1224,1209982.148600000888109,478799.256699999794364
2000.000000000000000,250000.000000000000000,532,1210482.148600000888109,478799.256699999794364
2000.000000000000000,250000.000000000000000,242,1210982.148600000888109,478799.256699999794364
2000.000000000000000,250000.000000000000000,213,1211482.148600000888109,478799.256699999794364
2000.000000000000000,250000.000000000000000,43,1211982.148600000888109,478799.256699999794364
2000.000000000000000,250000.000000000000000,16,1212482.148600000888109,478799.256699999794364
2000.000000000000000,250000.000000000000000,33,1212982.148600000888109,478799.256699999794364
2000.000000000000000,250000.000000000000000,44,1213482.148600000888109,478799.256699999794364
2000.000000000000000,250000.000000000000000,73,1213982.148600000888109,478799.256699999794364
2000.000000000000000,250000.000000000000000,40,1214482.148600000888109,478799.256699999794364
2000.000000000000000,250000.000000000000000,66,1214982.148600000888109,478799.256699999794364
2000.000000000000000,250000.000000000000000,4,1215482.148600000888109,478799.256699999794364
2000.000000000000000,250000.000000000000000,22,1215982.148600000888109,478799.256699999794364
2000.000000000000000,250000.000000000000000,64,1216482.148600000888109,478799.256699999794364
2000.000000000000000,250000.000000000000000,3,1207482.148600000888109,479299.256699999794364
2000.000000000000000,250000.000000000000000,141,1207982.148600000888109,479299.256699999794364
2000.000000000000000,250000.000000000000000,246,1208482.148600000888109,479299.256699999794364
2000.000000000000000,250000.000000000000000,147,1208982.148600000888109,479299.256699999794364
2000.000000000000000,250000.000000000000000,156,1209482.148600000888109,479299.256699999794364
2000.000000000000000,250000.000000000000000,169,1209982.148600000888109,479299.256699999794364
2000.000000000000000,250000.000000000000000,46,1213982.148600000888109,479299.256699999794364
2000.000000000000000,250000.000000000000000,20,1214482.148600000888109,479299.256699999794364
2000.000000000000000,250000.000000000000000,21,1214982.148600000888109,479299.256699999794364
2000.000000000000000,250000.000000000000000,1,1215482.148600000888109,479299.256699999794364
2000.000000000000000,250000.000000000000000,6,1215982.148600000888109,479299.256699999794364
2000.000000000000000,250000.000000000000000,9,1216482.148600000888109,479299.256699999794364
2000.000000000000000,250000.000000000000000,6,1207482.148600000888109,479799.256699999794364
2000.000000000000000,250000.000000000000000,13,1207982.148600000888109,479799.256699999794364
2000.000000000000000,250000.000000000000000,73,1208482.148600000888109,479799.256699999794364
2000.000000000000000,250000.000000000000000,1,1213982.148600000888109,479799.256699999794364
2000.000000000000000,250000.000000000000000,4,1214482.148600000888109,479799.256699999794364
2000.000000000000000,250000.000000000000000,1,1214982.148600000888109,479799.256699999794364
2000.000000000000000,250000.000000000000000,4,1216482.148600000888109,479799.256699999794364
2000.000000000000000,250000.000000000000000,7,1206982.148600000888109,480299.256699999794364
2000.000000000000000,250000.000000000000000,1,1207982.148600000888109,480299.256699999794364
2000.000000000000000,250000.000000000000000,13,1208482.148600000888109,480299.256699999794364
2000.000000000000000,250000.000000000000000,8,1208982.148600000888109,480299.256699999794364
2000.000000000000000,250000.000000000000000,6,1209482.148600000888109,480299.256699999794364
2000.000000000000000,250000.000000000000000,2,1208982.148600000888109,480799.256699999794364
2000.000000000000000,250000.000000000000000,3,1207482.148600000888109,481299.256699999794364
2000.000000000000000,250000.000000000000000,1,1207982.148600000888109,481299.256699999794364
2000.000000000000000,250000.000000000000000,9,1207982.148600000888109,481799.256699999794364
